text,favourite_count,retweet_count,created_at,polarity,Expression
@GovKathyHochul This is do not right there are people that still can't return to work due to COVID-19 but yet you don't want to help. Your not helping anyone Bring Cuomo back. # Cuomo and I don't care that anyone has to say we were better off with Cuomo then this bullshit New Governor.,0,0,2021-09-06 23:54:15,0.0737012987012987,Positive
"RT @MesCrypto1: @disclosetv https://t.co/w5mXbbuOZ2  here you go, direct from the horses mouth - Arizona University",0,88,2021-09-06 23:54:14,0.1,Positive
RT @NatureBiotech: Integrated analysis of plasma and single immune cells uncovers metabolic changes in individuals with COVID-19 https://t.…,0,55,2021-09-06 23:54:12,-0.07142857142857142,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:54:12,0.0909090909090909,Positive
"RT @WestSydHealth: If you're pregnant, you are eligible to receive COVID-19 vaccination with the Pfizer vaccine.

If a pregnant person cont…",0,31,2021-09-06 23:54:10,0.3333333333333333,Positive
"RT @DioStPete: Take a moment today to pray for all seeking employment, especially due to job loss from the COVID-19 pandemic, to pray for t…",0,5,2021-09-06 23:54:08,-0.25,Negative
RT @billbowtell: Covid 19 coronavirus Delta outbreak: How Australia 'really failed' in battle - NZ Herald https://t.co/b7ENu1LF6w,0,36,2021-09-06 23:54:07,-0.5,Negative
"RT @RonaldNHughes: Uh oh. Those nasty ""foreign scientists"" are at it again! ""A U.S. atmospheric-chemistry researcher has denounced the B.C.…",0,22,2021-09-06 23:54:06,-0.578125,Negative
"@ShamsCharania Free speech has consequences when it harms  others. Nature's consequence's,serious illness and death to the unvaccinated. Legal consequences are morally and ethically right to protect unvaccinated kids and lives lost denied health care by Covid-19
 patients overloading hospitals.",0,0,2021-09-06 23:54:05,0.22142857142857145,Positive
"@SkyNews UK Summary 

Last updated on Monday 6 September 2021 at 4:00pm

Coronavirus (COVID-19) in the UK. 

Deaths within 28 days of positive test.
Daily
45

Total Deaths 
133,274

Cases. People tested positive.
Daily 
41,192 https://t.co/t7wTbGAMIz",0,0,2021-09-06 23:54:02,0.07575757575757576,Positive
"Get the latest information, updates and resources regarding UBCO’s COVID-19 response and return-to-campus plans at https://t.co/UQj2iUBOTt https://t.co/iR6AXyaluR",2,3,2021-09-06 23:54:01,0.5,Positive
"Labor Day down the Jersey Shore saw beachgoers squeeze in one last day, and businesses get another chance to capitalize on summer. @megbakertv reports. https://t.co/XdL6bupizZ",4,1,2021-09-06 23:54:01,-0.07777777777777779,Negative
@RWMaloneMD Chincha a city in Ica is where Ivermectin was distributed the most. The next graph shows that its the city with most deaths per 100K people. So what you are saying is not true. Link: https://t.co/mR0zApltSO https://t.co/QDkg6xat3f,0,0,2021-09-06 23:54:01,0.20625,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:54:01,0.0909090909090909,Positive
"RT @texyellowdogdem: Let me get this straight...

In Texas...

Protestors march against the right of women to have reproductive rights...…",0,4,2021-09-06 23:54:01,0.24285714285714285,Positive
"RT @mattpdmorris: ‘only 1.8% of people in low-income countries have received their first dose of a COVID-19 vaccine, compared to 82% in hig…",0,18,2021-09-06 23:54:01,0.125,Positive
"Instead of a fictional medical deep state punishing 'miracle cures' for COVID-19 like ivermectin, actual scientists are testing thousands of compounds to see which might really fight SARS-CoV-2. And although at lab stage now, they may have found some.
https://t.co/5MEkRObM07",2,0,2021-09-06 23:54:00,0.04,Positive
RT @JLisaYoung: We know that the science underpinning this latest chapter of Alberta’s COVID response was incomplete and incorrect. We don’…,0,40,2021-09-06 23:53:59,0.5,Positive
RT @AmyA1A: The AP reported that 70% of recent calls to the Mississippi Poison Control Center were from people who had ingested ivermectin…,0,3176,2021-09-06 23:53:59,-0.05,Negative
"RT @ChannelNewsAsia: Want to meet your date? Show your COVID-19 vaccination status first, say dating agencies https://t.co/aYOAdwZrL7 https…",0,3,2021-09-06 23:53:58,0.25,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:53:57,0.0909090909090909,Positive
"@ccpecknold @dove777 Medical interventions shld not be forced on people:
https://t.co/7LgiJNNpYx",2,0,2021-09-06 23:53:56,-0.15000000000000002,Negative
"COVID-19 is still a concern for my family and I as our son is too young to be vaccinated, and the climate crisis is an existential threat. Explain (honestly) how you’ll effectively manage both issues and you’ll (or the party candidate in my area) have my vote. #Election2021",0,0,2021-09-06 23:53:54,0.4333333333333333,Positive
"RT @ABC: Black, Hispanic students disproportionately face challenges as schools reopen amid COVID-19. https://t.co/nuKkjkHB4E",0,40,2021-09-06 23:53:53,-0.16666666666666666,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:53:53,0.0909090909090909,Positive
"Karnataka Municipal Election Results 2021 live updates: BJP gets majority in 2 corporations, comes second in 3rd https://t.co/cXY5xdRQIB",0,0,2021-09-06 23:53:53,0.04545454545454545,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:53:52,0.0909090909090909,Positive
"RT @9NewsMelb: Victoria recorded 246 new local #COVID19 cases in the past 24 hours, with 90 of those linked to current outbreaks.

32,300 v…",0,17,2021-09-06 23:53:51,-0.02840909090909091,Negative
"NEW - Researcher at the University of Arizona discovered a genetically related snake venom enzyme in COVID-19 fatalities in doses 20 times the safe amount.

https://t.co/aypoMM3L4F

@disclosetv https://t.co/A0xRPzWPSS",6,4,2021-09-06 23:53:51,0.21212121212121213,Positive
RT @7NewsMelbourne: Victoria has recorded another day of more than 200 COVID-19 cases with more than 100 mystery infections among them. #CO…,0,8,2021-09-06 23:53:50,0.5,Positive
"Adults devouring the young

https://t.co/WCWVD8YaOj",0,0,2021-09-06 23:53:50,0.1,Positive
RT @NursingNotesUK: It is with great sadness we announce that nurse Veronica Guy has sadly died from COVID-19. Colleagues said that Veronic…,0,1112,2021-09-06 23:53:50,0.15000000000000002,Positive
RT @efie41209591: In Zimbabwe the young woman in a black top was arrested for allegedly not wearing her mask correctly. She is the daughter…,0,284,2021-09-06 23:53:49,0.12083333333333333,Positive
"RT @kylegriffin1: Texas schools have amassed more than 50,000 confirmed COVID cases in students in just a couple of weeks. More than a doze…",0,3837,2021-09-06 23:53:49,0.4666666666666666,Positive
"RT @MartinKulldorff: Denmark ""has now overtaken its neighbour as the most restriction-free country in Scandinavia. The Danish government no…",0,2422,2021-09-06 23:53:49,0.5,Positive
RT @therealzanetta: Arkansas jail inmates say they were unknowingly given unproven COVID-19 treatment ivermectin: 'They were running experi…,0,1305,2021-09-06 23:53:48,-0.1,Negative
"5/ The visual of 200 smokers sitting in a room (⬆️) is likely a more accurate picture; but here is another analogy of the COVID risk of indoor lunch at school.
~2 min. here translated into graphic form below: https://t.co/PiqbOdjUQb
https://t.co/o0o7lwevm5
https://t.co/g3CDev0bC0",15,3,2021-09-06 23:53:48,0.18000000000000002,Positive
RT @7NewsMelbourne: Victoria has recorded another day of more than 200 COVID-19 cases with more than 100 mystery infections among them. #CO…,0,8,2021-09-06 23:53:48,0.5,Positive
RT @JCBua: This is Literally the Most Breathtaking Article I’ve Ever Read About The Ravages Of COVID. Please Read &amp; Share! 😷💉 #GetVaxxed  h…,0,795,2021-09-06 23:53:48,0.75,Positive
"RT @drphil2014: Thanks @abcnews for opportunity to discuss balancing risks for children during COVID-19. Most infections in children mild,…",0,9,2021-09-06 23:53:47,0.35,Positive
"RT @AmpersandTech_: What impact did COVID-19 have on your business?

While the pandemic really changed things, there are still ways you can…",0,1,2021-09-06 23:53:45,0.2,Positive
"RT @NewsForAllIre: Not even 1 week back &amp; many think normality is around the corner.

AROUND 12,000 children are already at home from schoo…",0,4,2021-09-06 23:53:45,0.25,Positive
"RT @mattpdmorris: ‘only 1.8% of people in low-income countries have received their first dose of a COVID-19 vaccine, compared to 82% in hig…",0,18,2021-09-06 23:53:44,0.125,Positive
RT @AmyA1A: The AP reported that 70% of recent calls to the Mississippi Poison Control Center were from people who had ingested ivermectin…,0,3176,2021-09-06 23:53:44,-0.05,Negative
RT @bearcatsports: Lincoln-Northwest football canceled due to COVID-19 protocols #OABAAB https://t.co/nWCkccA3YL,0,32,2021-09-06 23:53:43,-0.125,Negative
"RT @thastepfordwife: This weekend marks a full year since I had Covid 19.
I still cannot climb stairs or walk far or fast without becoming…",0,33,2021-09-06 23:53:43,0.21666666666666665,Positive
"To this day, DeSantis is fighting against Masks...

Even in Alabama, Masks are being required in various places.

Sorry Donald and DeSatan, COVID-19 is real, as is Science.
 https://t.co/L521jWb73r",3,3,2021-09-06 23:53:40,-0.09999999999999999,Negative
"RT @9NewsMelb: Victoria recorded 246 new local #COVID19 cases in the past 24 hours, with 90 of those linked to current outbreaks.

32,300 v…",0,17,2021-09-06 23:53:40,-0.02840909090909091,Negative
"Our Voices Matter was created in the Fall of 2020 as an avenue for black and brown students to connect and share experiences amidst the COVID-19 pandemic, and racial and social injustice.",0,0,2021-09-06 23:53:39,-0.06666666666666667,Negative
RT @Trumpforce4All: The attorney has won 11 out of 12 cases.  9 of the patients have fully recovered and are home.  1 is showing great impr…,0,1,2021-09-06 23:53:39,0.8,Positive
RT @billbowtell: Covid 19 coronavirus Delta outbreak: How Australia 'really failed' in battle - NZ Herald https://t.co/b7ENu1LF6w,0,36,2021-09-06 23:53:38,-0.5,Negative
"RT @Devin_Heroux: I think this is important to note. 

Not a single 🇨🇦 Olympic, Paralympian or member of the Canadian delegation tested pos…",0,222,2021-09-06 23:53:37,0.21785714285714286,Positive
Victoria has recorded another day of more than 200 COVID-19 cases with more than 100 mystery infections among them. #COVID19 #7NEWS https://t.co/gmZmrOedaX,18,10,2021-09-06 23:53:32,0.5,Positive
"Anti-vaxxers are targeting pregnant women with misinformation that can lead to tragedy, experts warn #SmartNews  https://t.co/ZmFVv6PWNn",0,0,2021-09-06 23:53:32,0.3333333333333333,Positive
RT @rolandangeles: New Zealand has reported its first death from COVID-19 in 6 months. Let that sink in. first death in 6 months. Ilan na b…,0,189,2021-09-06 23:53:32,0.21212121212121213,Positive
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:53:31,0.0909090909090909,Positive
RT @JCBua: This is Literally the Most Breathtaking Article I’ve Ever Read About The Ravages Of COVID. Please Read &amp; Share! 😷💉 #GetVaxxed  h…,0,795,2021-09-06 23:53:30,0.75,Positive
Tune in to our live blog for all the latest COVID-19 breaking news!  https://t.co/UVnscHG5Sj,1,0,2021-09-06 23:53:30,0.3806818181818182,Positive
RT @PhilstarNews: Vice President Leni Robredo said that President Rodrigo Duterte was more focused on politics than managing the government…,0,50,2021-09-06 23:53:30,0.5,Positive
Victoria has recorded another day of more than 200 COVID-19 cases with more than 100 mystery infections among them. #COVID19 #7NEWS https://t.co/hTrSRIphLe,30,8,2021-09-06 23:53:30,0.5,Positive
"RT @SamsaraSings: @thastepfordwife So sorry you’re still feeling it too. Interestingly, singing helped. I could barely walk a few feet &amp; no…",0,1,2021-09-06 23:53:29,-0.037500000000000006,Negative
"Singapore facing increasing likelihood of 'exponential rise' in COVID-19 cases, quick action needed: MOH https://t.co/ZDM0wI2WK9",0,0,2021-09-06 23:53:29,0.21666666666666667,Positive
RT @PAHealthDept: DYK? The COVID-19 vaccine is as safe as most over-the-counter medications. That's knowledge worth flexing.,0,315,2021-09-06 23:53:28,0.43333333333333335,Positive
"Covid 19 coronavirus: Patients, staff in two Middlemore wards with positive case now 'close contacts' – New Zealand Herald https://t.co/COHxiiqO3s",0,0,2021-09-06 23:53:27,0.18181818181818182,Positive
RT @NursesCanadian: Ex-Pfizer Employee Tells Us The Horrifying Truth About The Covid-19 Vaccine https://t.co/9sGA3ndL6v,0,28,2021-09-06 23:53:26,-0.9,Negative
"Nearly half of Wisconsin jobs lost during COVID-19 came from hospitality industry
https://t.co/iOD8qvuBWs",0,0,2021-09-06 23:53:26,-0.16666666666666666,Negative
"RT @VicGovDH: Reported yesterday: 246 new local cases and 0 new cases acquired overseas. 
- 32,300 vaccine doses were administered 
- 43,85…",0,326,2021-09-06 23:53:25,0.0909090909090909,Positive
"@IOHK_Charles 80% asymptomatic doesnt ring a bell ? Lol jeez , the Virus is SARS Cov 2 eitherway not Covid 19. SARS has always been notable in Africa for a reason , malnutrition , all virus pick on the weak historically in science,  there isnt 1 disease on earth that kills the healthiest.",0,0,2021-09-06 23:53:24,0.23125,Positive
"RT @buchana_jab: Dr. Benton on Ivermectin toxicity &amp; poor evidence for its use in COVID-19
#ThisIsDenverEM https://t.co/pakLml1Ycu",0,14,2021-09-06 23:53:23,-0.4,Negative
"RT @rapplerdotcom: 'Kween behavior?' 😌👸

Vice President Leni Robredo is so frustrated by President Rodrigo Duterte's mismanagement of the p…",0,1261,2021-09-06 23:53:21,-0.7,Negative
"RT @TB_Times: “These nurses have been working 12-hour days for 18 months straight now,” says Morton Plant Hospital president Lou Galdieri,…",0,44,2021-09-06 23:53:20,0.2,Positive
"If ivermectin was an effective antiviral against covid-19 than taking horse paste would make sense, even if it is not ideal. But since it doesn’t treat covid-19 it doesn’t matter if your taking apple flavor or regular human pills.",4,0,2021-09-06 23:53:20,0.03749999999999999,Positive
"@VictoriaAndreo6 @89civicsedanefr @Surgeon_General 2/ Spreading misinformation about Covid-19 and the vaccine is causing other people to not get vaccinated and not maintain Covid-19 precautions now. 

I'd congratulate you but you'd probably get off on that.",0,0,2021-09-06 23:53:20,-0.125,Negative
